AccountID,OriginalAccount
52338,C1759044510
52339,C1960986873
52340,C1183988999
52341,C571368122
52342,C1663840802
52343,C2145380739
52344,C719580035
52345,C1214000796
52346,C814564301
52347,C589737394
52348,C277348436
52349,C216476590
52350,C915765640
52351,C1749011071
52352,C285368571
52353,C37400436
52354,C317609312
52355,C1428040948
52356,C514893470
52357,C1210142923
52358,C56665132
52359,C1415833686
52360,C437237735
52361,C1921377465
52362,C535855873
52363,C1456082861
52364,C919789591
52365,C1143448210
52366,C689874395
52367,C1990440701
52368,C1090594488
52369,C1853586652
52370,C1216903243
52371,C505447252
52372,C897518465
52373,C1652717345
52374,C677672603
52375,C706259197
52376,C1537715217
52377,C1479075089
52378,C1503324581
52379,C722534618
52380,C905766124
52381,C1619596392
52382,C354556032
52383,C1918631578
52384,C1639998327
52385,C67544243
52386,C506559318
52387,C1683522735
52388,C602662813
52389,C1969496705
52390,C773765215
52391,C1002746375
52392,C1551671297
52393,C1987383845
52394,C2015947544
52395,C900962574
52396,C1619331169
52397,C1965774795
52398,C457186627
52399,C76953235
52400,C1438198337
52401,C970523888
52402,C26482360
52403,C2071187957
52404,C868658863
52405,C1018306600
52406,C1646189276
52407,C771258296
52408,C1341458759
52409,C664059213
52410,C745612987
52411,C1773940312
52412,C549843412
52413,C1805332496
52414,C414536542
52415,C457420014
52416,C2055593048
52417,C535207421
52418,C1783343440
52419,C753026640
52420,C2007125188
52421,C1254585211
52422,C1216594862
52423,C1243478584
52424,C1403471353
52425,C1282916948
52426,C1630272820
52427,C277823336
52428,C281668194
52429,C2137255948
52430,C895136117
52431,C1586742621
52432,C792413567
52433,C28125426
52434,C1953604385
52435,C1767660506
52436,C1756622501
52437,C1233227707
52438,C1478224174
52439,C1006465935
52440,C1712169175
52441,C681979935
52442,C1823122863
52443,C1792380165
52444,C900055067
52445,C725454326
52446,C2033729221
52447,C1777268904
52448,C1338470431
52449,C331100111
52450,C93307438
52451,C185950725
52452,C725910999
52453,C414219779
52454,C544540251
52455,C638263540
52456,C684785841
52457,C1338318961
52458,C1820513685
52459,C2085954822
52460,C103786447
52461,C1365291553
52462,C937129141
52463,C2089912875
52464,C798705448
52465,C1828346
52466,C989958698
52467,C1352632720
52468,C582741457
52469,C1308102919
52470,C716249562
52471,C1008100632
52472,C1515069376
52473,C1554948339
52474,C323689232
52475,C1152369407
52476,C720653336
52477,C1728068416
52478,C1154754654
52479,C295974164
52480,C1409040945
52481,C379322316
52482,C1889420522
52483,C141784114
52484,C210910134
52485,C1861831140
52486,C1699965274
52487,C484208373
52488,C108732265
52489,C1423413624
52490,C1860998490
52491,C482439012
52492,C826081741
52493,C1910491105
52494,C1919162083
52495,C2048956332
52496,C1368464230
52497,C1674644027
52498,C1065262098
52499,C1918179251
52500,C1361274004
52501,C921071139
52502,C1846812189
52503,C1060137095
52504,C50844521
52505,C380383872
52506,C212456171
52507,C1212291307
52508,C790402954
52509,C413046895
52510,C566062108
52511,C1825992554
52512,C910352511
52513,C2011823004
52514,C366352896
52515,C498313473
52516,C1092166394
52517,C1277249893
52518,C427006508
52519,C1206868531
52520,C422342466
52521,C705760147
52522,C458314352
52523,C1117417365
52524,C183004295
52525,C2124067690
52526,C1259274395
52527,C1816117694
52528,C1175099629
52529,C1859813343
52530,C1821593549
52531,C2071424243
52532,C1567433186
52533,C19113173
52534,C567645946
52535,C1479137550
52536,C2075128304
52537,C1781507777
52538,C762570685
52539,C611462951
52540,C86193073
52541,C240787463
52542,C73573217
52543,C1987671612
52544,C2086531378
52545,C294651482
52546,C795891068
52547,C434300339
52548,C408581471
52549,C431599932
52550,C1755380031
52551,C1333995587
52552,C656123677
52553,C2056034699
52554,C2005491909
52555,C346830402
52556,C1881151906
52557,C991749638
52558,C1924011624
52559,C1338182241
52560,C1477806497
52561,C2037251990
52562,C307248518
52563,C271051739
52564,C1563608590
52565,C1339604754
52566,C959205237
52567,C1271836418
52568,C877149388
52569,C376924377
52570,C440454075
52571,C2062222921
52572,C2031296492
52573,C12870630
52574,C1286966923
52575,C897299398
52576,C1140579094
52577,C1772895422
52578,C1539016117
52579,C1113609937
52580,C285980996
52581,C1544983022
52582,C1460010933
52583,C680526713
52584,C1482644829
52585,C168415479
52586,C1451545738
52587,C1669546416
52588,C1016416161
52589,C606961745
52590,C2063763486
52591,C939693702
52592,C1752408611
52593,C1840622034
52594,C1607609757
52595,C734792061
52596,C253506035
52597,C2082272015
52598,C1538448519
52599,C1930409721
52600,C2030581223
52601,C1375341080
52602,C2073439539
52603,C872680036
52604,C644578945
52605,C1480872147
52606,C14440699
52607,C244594697
52608,C536193655
52609,C1661801747
52610,C1099616342
52611,C905802432
52612,C552603399
52613,C1512993148
52614,C13627188
52615,C447839630
52616,C1562052816
52617,C1735099891
52618,C467842386
52619,C260961547
52620,C1728410642
52621,C1247574551
52622,C534633426
52623,C1507346576
52624,C487066340
52625,C1627661206
52626,C575792178
52627,C1359584798
52628,C731852137
52629,C28082586
52630,C852025781
52631,C701554593
52632,C2027845897
52633,C1292207383
52634,C980770411
52635,C33442565
52636,C725099907
52637,C51256197
52638,C1134760798
52639,C645150243
52640,C1617763185
52641,C105764637
52642,C899915773
52643,C2017660426
52644,C1649396631
52645,C1871848662
52646,C1005017601
52647,C2133572766
52648,C2024088449
52649,C2035319374
52650,C600825129
52651,C1061776140
52652,C1082709286
52653,C141458554
52654,C952370135
52655,C919593288
52656,C1888439681
52657,C192950872
52658,C81602004
52659,C1715832861
52660,C325080982
52661,C1863575560
52662,C840845877
52663,C1110716021
52664,C1827539819
52665,C1044369379
52666,C1256397776
52667,C1583582492
52668,C1336749144
52669,C932727477
52670,C370486471
52671,C592494844
52672,C195340873
52673,C893877291
52674,C276082640
52675,C792512709
52676,C2015171926
52677,C604193461
52678,C634828905
52679,C1831758990
52680,C1744456065
52681,C2057357041
52682,C818406080
52683,C163541031
52684,C78719782
52685,C99968997
52686,C1090478611
52687,C260071235
52688,C898414733
52689,C383829545
52690,C2016708093
52691,C359090492
52692,C1203176559
52693,C1525416709
52694,C1737693009
52695,C1454647145
52696,C2103904759
52697,C209496034
52698,C719097409
52699,C59480907
52700,C94362899
52701,C1768378163
52702,C1323811839
52703,C340069732
52704,C1183969529
52705,C669935594
52706,C1461439363
52707,C1072370708
52708,C845156372
52709,C409280540
52710,C336547000
52711,C1719459530
52712,C814996407
52713,C1231070186
52714,C1760874027
52715,C1410348108
52716,C1550908840
52717,C833628492
52718,C1999242969
52719,C1079150572
52720,C1065997164
52721,C284115680
52722,C1978056229
52723,C1932301332
52724,C2131613042
52725,C1068824137
52726,C1644835818
52727,C437747500
52728,C1373424015
52729,C465257140
52730,C1469609529
52731,C2142358614
52732,C1175443801
52733,C610747132
52734,C337907836
52735,C84822333
52736,C1955689281
52737,C1020602170
52738,C1323551122
52739,C136973885
52740,C1005755165
52741,C1878266978
52742,C110194472
52743,C1872145270
52744,C1725994404
52745,C1738988477
52746,C1392203251
52747,C828185088
52748,C578766604
52749,C1737748611
52750,C1127049440
52751,C141518029
52752,C1366748260
52753,C1185322058
52754,C65184392
52755,C354902616
52756,C650657798
52757,C982846595
52758,C1762257078
52759,C487819855
52760,C169914851
52761,C255330468
52762,C1207026765
52763,C524836246
52764,C431536133
52765,C419084602
52766,C2014825907
52767,C790359552
52768,C1196927038
52769,C1949496367
52770,C805143215
52771,C2129318310
52772,C1808788516
52773,C1017584166
52774,C199073771
52775,C505632236
52776,C1802538552
52777,C1665898960
52778,C1578566477
52779,C914293025
52780,C816342886
52781,C2040491146
52782,C293714217
52783,C1483431269
52784,C2040512081
52785,C1223981054
52786,C21038903
52787,C1738942437
52788,C1511558512
52789,C1616594740
52790,C1024978264
52791,C43417776
52792,C357218287
52793,C1317067915
52794,C142386173
52795,C80074252
52796,C1690478875
52797,C75747859
52798,C1172123525
52799,C1538435886
52800,C1765747038
52801,C133285043
52802,C69146250
52803,C1872556166
52804,C1258227821
52805,C214516011
52806,C715231954
52807,C2111220746
52808,C137313283
52809,C1098606527
52810,C1807060794
52811,C477469154
52812,C1069680647
52813,C1938063930
52814,C1286885448
52815,C1636963414
52816,C1141681203
52817,C1444075105
52818,C601187796
52819,C1532680847
52820,C706300259
52821,C1624226019
52822,C1308908421
52823,C739024068
52824,C912252532
52825,C819523201
52826,C395135342
52827,C2041476728
52828,C783261217
52829,C985109815
52830,C1585157866
52831,C1950342597
52832,C1349363455
52833,C314785032
52834,C1971496835
52835,C1192688767
52836,C449769425
52837,C645313497
52838,C976936495
52839,C1391127157
52840,C1349923341
52841,C748143522
52842,C973723834
52843,C1973734872
52844,C1019248687
52845,C89902287
52846,C1499695917
52847,C1304479949
52848,C954538353
52849,C589694259
52850,C1879890813
52851,C2084932307
52852,C1511877549
52853,C1316209052
52854,C866422217
52855,C1635955226
52856,C700276326
52857,C1028245898
52858,C1133625867
52859,C584147127
52860,C1384669841
52861,C887608861
52862,C602824
52863,C1386841424
52864,C786223283
52865,C701686020
52866,C852110347
52867,C2079804299
52868,C1805334137
52869,C519588990
52870,C836003157
52871,C1878423922
52872,C711231238
52873,C1310934657
52874,C338259878
52875,C457320940
52876,C1653582167
52877,C157354477
52878,C1509514333
52879,C1614207444
52880,C1740028154
52881,C710029402
52882,C188932544
52883,C1859804970
52884,C610565123
52885,C1387253902
52886,C1655752997
52887,C641719746
52888,C165619259
52889,C1998731408
52890,C363333282
52891,C881794062
52892,C924684517
52893,C298041890
52894,C1961651872
52895,C516920521
52896,C351058835
52897,C1858108162
52898,C516249262
52899,C930720162
52900,C430658600
52901,C1075814152
52902,C44931983
52903,C1796192576
52904,C1282155635
52905,C907312374
52906,C1740862559
52907,C108047728
52908,C1533399840
52909,C1629911510
52910,C2009772252
52911,C1302578733
52912,C62100017
52913,C357624148
52914,C539215232
52915,C410120189
52916,C1492344323
52917,C289455140
52918,C208264508
52919,C114649116
52920,C1685192392
52921,C654133371
52922,C592241616
52923,C1683145531
52924,C54617902
52925,C2147402199
52926,C1105612465
52927,C202135639
52928,C543890436
52929,C1772233628
52930,C1490329478
52931,C972426218
52932,C1321122275
52933,C539233792
52934,C839166254
52935,C1008913184
52936,C1281630609
52937,C1390272479
52938,C2065428309
52939,C527247897
52940,C1369527768
52941,C1618320627
52942,C673327506
52943,C687293318
52944,C223806333
52945,C2134282358
52946,C1309337807
52947,C660321061
52948,C13733859
52949,C1230496296
52950,C530106477
52951,C631232730
52952,C171308650
52953,C1802583189
52954,C1769245997
52955,C1469941771
52956,C1748608003
52957,C1522914947
52958,C175382361
52959,C878511366
52960,C1750956965
52961,C762570948
52962,C2070498252
52963,C955223478
52964,C1905626939
52965,C1467155810
52966,C2030725235
52967,C744019664
52968,C340535885
52969,C977570654
52970,C1185665433
52971,C1298316171
52972,C434951815
52973,C724284520
52974,C1390248258
52975,C1814216808
52976,C243654825
52977,C1621835886
52978,C1761861940
52979,C1659487569
52980,C1876512179
52981,C1608769116
52982,C1740852435
52983,C1682959139
52984,C27731564
52985,C1383112954
52986,C667535948
52987,C809889153
52988,C838411509
52989,C1795896585
52990,C236701059
52991,C1550015648
52992,C1640134259
52993,C1463758439
52994,C1057705761
52995,C192369178
52996,C575651751
52997,C1473699572
52998,C319066859
52999,C233080181
53000,C1545976510
53001,C1005087645
53002,C1158547576
53003,C1495115536
53004,C1292521135
53005,C2128426436
53006,C503687277
53007,C1129258845
53008,C183241021
53009,C1366023596
53010,C783193223
53011,C448912500
53012,C1174390961
53013,C1179271518
53014,C928722064
53015,C1555507356
53016,C552439105
53017,C599957541
53018,C1338081769
53019,C109858662
53020,C1280343455
53021,C1096810684
53022,C177779610
53023,C1488447405
53024,C2104652067
53025,C1631065805
53026,C412261249
53027,C1455492331
53028,C1680651332
53029,C169772949
53030,C1068414387
53031,C499614491
53032,C1255502452
53033,C1129030817
53034,C1476148589
53035,C1627111623
53036,C1809205982
53037,C142776255
53038,C1685546332
53039,C1752170374
53040,C1794440653
53041,C884076802
53042,C1853525660
53043,C2068484861
53044,C345457309
53045,C26861447
53046,C347626060
53047,C993490806
53048,C843031928
53049,C522157786
53050,C355525904
53051,C1391790324
53052,C974444315
53053,C1004076354
53054,C382441934
53055,C426683047
53056,C1882863866
53057,C584188268
53058,C1124184322
53059,C872062157
53060,C2027036772
53061,C1152991167
53062,C499733038
53063,C1352069843
53064,C1939955799
53065,C381650452
53066,C1868994946
53067,C567089592
53068,C1977690923
53069,C980434197
53070,C1878260905
53071,C17264427
53072,C204403971
53073,C92865140
53074,C165625218
53075,C1474875903
53076,C1811812592
53077,C1941343465
53078,C2110994389
53079,C348799763
53080,C1543174625
53081,C481744671
53082,C1624195942
53083,C1721246847
53084,C880423272
53085,C1072355577
53086,C2011651961
53087,C1070337917
53088,C879910203
53089,C2122982700
53090,C702024365
53091,C1455866349
53092,C6034834
53093,C1675272364
53094,C1391592856
53095,C379095181
53096,C430297864
53097,C992025288
53098,C1063341866
53099,C60608474
53100,C1493965970
53101,C1561958315
53102,C1412724515
53103,C874922610
53104,C1847930252
53105,C557918192
53106,C1786653117
53107,C2057804618
53108,C1706958394
53109,C1097497517
53110,C1803673878
53111,C986471836
53112,C1127819364
53113,C2053906986
53114,C1678225992
53115,C1235790089
53116,C2127234817
53117,C1100236757
53118,C1419321882
53119,C647815285
53120,C168071073
53121,C202061637
53122,C1065993094
53123,C95591945
53124,C623753918
53125,C2117102595
53126,C906705035
53127,C2028392356
53128,C1916006629
53129,C1233819078
53130,C360627959
53131,C1986197772
53132,C538026203
53133,C1913040622
53134,C2098568041
53135,C39955902
53136,C1819052020
53137,C1896804737
53138,C1121384286
53139,C1366947998
53140,C1253004356
53141,C696246875
53142,C464393227
53143,C2104963576
53144,C635396394
53145,C829413774
53146,C1508631684
53147,C836474031
53148,C997790427
53149,C1649634090
53150,C530608410
53151,C1503726789
53152,C979450448
53153,C780838526
53154,C695275657
53155,C467122196
53156,C266593878
53157,C1691991012
53158,C442866235
53159,C144992947
53160,C785703145
53161,C344216386
53162,C1873889419
53163,C1211140152
53164,C399326132
53165,C535950178
53166,C1962824597
53167,C1326394573
53168,C123384978
53169,C1943216912
53170,C1179784375
53171,C1840694183
53172,C642500410
53173,C1593711997
53174,C1027286355
53175,C1266845083
53176,C155520035
53177,C362896708
53178,C1863213083
53179,C1875233965
53180,C1396036250
53181,C1322435408
53182,C799363481
53183,C74811001
53184,C954724667
53185,C1003422138
53186,C1116584044
53187,C1601083575
53188,C768060338
53189,C581277120
53190,C724913618
53191,C2088638273
53192,C2078886839
53193,C686407577
53194,C242098473
53195,C936857833
53196,C48413922
53197,C927654211
53198,C181587238
53199,C196452755
53200,C33095769
53201,C1612422772
53202,C756045221
53203,C602156499
53204,C32794667
53205,C1773053148
53206,C664025635
53207,C251287910
53208,C2101020807
53209,C1179079302
53210,C320094480
53211,C1495753761
53212,C747053274
53213,C862980119
53214,C42901132
53215,C1232925466
53216,C288233369
53217,C593698803
53218,C869625100
53219,C1945919628
53220,C1095047671
53221,C1855192965
53222,C1282027211
53223,C1954426849
53224,C1904708227
53225,C1999417315
53226,C1802022857
53227,C904760825
53228,C1528148158
53229,C925809519
53230,C1901718229
53231,C2055645424
53232,C1295339831
53233,C1084158613
53234,C990071839
53235,C1661143646
53236,C422067639
53237,C1027900192
53238,C295697211
53239,C215106804
53240,C1105224571
53241,C1543835334
53242,C160969963
53243,C423436431
53244,C1485647504
53245,C371002570
53246,C1791646113
53247,C831436957
53248,C1835190347
53249,C371715497
53250,C1724405088
53251,C2029437669
53252,C1043700885
53253,C849808319
53254,C1958252689
53255,C1592360529
53256,C769777975
53257,C274033605
53258,C80987000
53259,C105272411
53260,C429582623
53261,C1790930193
53262,C698140853
53263,C1444572567
53264,C1212753768
53265,C1140684473
53266,C2072550302
53267,C1827844795
53268,C1551088556
53269,C1076703771
53270,C2097171416
53271,C1196769635
53272,C1939915273
53273,C1630395940
53274,C2127042481
53275,C876626936
53276,C2095865954
53277,C2083042795
53278,C825265019
53279,C902949918
53280,C863183707
53281,C989900182
53282,C1965926808
53283,C1616972331
53284,C1788384838
53285,C1717100570
53286,C275605689
53287,C1232088827
53288,C392347203
53289,C687587443
53290,C1241083813
53291,C808932290
53292,C273789858
53293,C468764154
53294,C1935365522
53295,C759227456
53296,C1693561644
53297,C993925242
53298,C242619213
53299,C1191144101
53300,C741422188
53301,C2087346779
53302,C1213362253
53303,C2076663066
53304,C1744650883
53305,C858310297
53306,C1131088335
53307,C1246370759
53308,C2076611973
53309,C573802611
53310,C1398903408
53311,C194376285
53312,C1094224274
53313,C922230881
53314,C228973245
53315,C108215108
53316,C1558825448
53317,C2129549821
53318,C1710441197
53319,C605671058
53320,C1974081285
53321,C1075078251
53322,C1364913072
53323,C1655976904
53324,C1613302713
53325,C1445612150
53326,C1206714073
53327,C1233799751
53328,C1219963985
53329,C523662224
53330,C1828870083
53331,C1402964200
53332,C1641524703
53333,C1830617747
53334,C2011860169
53335,C266140298
53336,C1068136754
53337,C1514218602
53338,C1518866484
53339,C2128046132
53340,C1629439751
53341,C1130915868
53342,C960204963
53343,C2041258598
53344,C845991035
53345,C1585139633
53346,C1878182896
53347,C1257541539
53348,C1338816985
53349,C725400620
53350,C1721439397
53351,C633725772
53352,C1125252005
53353,C940574103
53354,C1075529164
53355,C510394942
53356,C1898556110
53357,C1427242102
53358,C1753907349
53359,C1403315622
53360,C1114056578
53361,C1776199050
53362,C274559070
53363,C780186551
53364,C1831172015
53365,C1235812541
53366,C1548207171
53367,C1237496124
53368,C1244839062
53369,C1169153222
53370,C625399466
53371,C775035481
53372,C1996687332
53373,C1590144033
53374,C1797896997
53375,C1336947550
53376,C11070073
53377,C1835936469
53378,C349766947
53379,C962542801
53380,C428105892
53381,C961614744
53382,C151925470
53383,C483510748
53384,C1621717991
53385,C234970067
53386,C191548732
53387,C2147084918
53388,C1752846123
53389,C1756951582
53390,C993331922
53391,C423094471
53392,C744839587
53393,C1014966415
53394,C1426109677
53395,C675675410
53396,C1681915681
53397,C499085946
53398,C377985551
53399,C162472752
53400,C1108498504
53401,C25269973
53402,C769507769
53403,C1144070975
53404,C917607689
53405,C1988868635
53406,C1936526720
53407,C1268508281
53408,C924523449
53409,C57510486
53410,C1271148647
53411,C1879916217
53412,C1030296037
53413,C611594260
53414,C375279957
53415,C700055556
53416,C2102574804
53417,C1781654677
53418,C844724499
53419,C237714686
53420,C607800383
53421,C1049795740
53422,C128830392
53423,C1543895325
53424,C1405956080
53425,C1025896532
53426,C1905051942
53427,C569845053
53428,C2084378794
53429,C167568689
53430,C1102864870
53431,C1202682605
53432,C204865124
53433,C286757012
53434,C1705432583
53435,C1661304432
53436,C1406684005
53437,C1186254299
53438,C1887544558
53439,C1063764460
53440,C1109747969
53441,C848012048
53442,C917481985
53443,C1854434620
53444,C1243997631
53445,C1765606516
53446,C1251601692
53447,C1344757179
53448,C1155377876
53449,C936003598
53450,C867940671
53451,C372757289
53452,C1654429328
53453,C1401262224
53454,C2142537109
53455,C203403201
53456,C2072330955
53457,C782182080
53458,C876487873
53459,C593181726
53460,C129119960
53461,C1648411074
53462,C945619293
53463,C170275746
53464,C2131861038
53465,C1998923191
53466,C1018877603
53467,C1921137358
53468,C1371322285
53469,C858495096
53470,C1151651413
53471,C1062399115
53472,C399284811
53473,C449570289
53474,C927183901
53475,C1583397
53476,C802892678
53477,C346607746
53478,C1213465295
53479,C1990129430
53480,C2107843314
53481,C482642702
53482,C485721634
53483,C491963111
53484,C1124246469
53485,C1457728035
53486,C1726408169
53487,C1282209800
53488,C168650857
53489,C1446301930
53490,C33313337
53491,C192052587
53492,C1906335582
53493,C2069379578
53494,C562803620
53495,C576837677
53496,C540941917
53497,C368291450
53498,C1705736465
53499,C1199170852
53500,C225323428
53501,C837841829
53502,C661798192
53503,C217441120
53504,C335389993
53505,C1463347457
53506,C1062634919
53507,C1379299616
53508,C787589714
53509,C21610306
53510,C1084315409
53511,C993063407
53512,C883030172
53513,C39587239
53514,C2097711123
53515,C2033445521
53516,C1560114379
53517,C1731836952
53518,C117840646
53519,C1134931594
53520,C766040403
53521,C724533974
53522,C1380442712
53523,C449342908
53524,C611405653
53525,C176686419
53526,C847959854
53527,C1055350272
53528,C1622163185
53529,C1210434315
53530,C301429835
53531,C2099511665
53532,C1956542244
53533,C795256010
53534,C1215020326
53535,C910032061
53536,C936873255
53537,C2129307243
53538,C1925451688
53539,C33422693
53540,C1432803904
53541,C439737079
53542,C43059728
53543,C1092762758
53544,C2119844630
53545,C1420934487
53546,C1424595534
53547,C161257153
53548,C533474562
53549,C30773461
53550,C966463693
53551,C425214061
53552,C2089510807
53553,C1968945815
53554,C1680789799
53555,C283548440
53556,C1663558666
53557,C1991623675
53558,C857155214
53559,C1851675286
53560,C1879948586
53561,C599912605
53562,C1969711855
53563,C425860936
53564,C2069737812
53565,C1661207428
53566,C219566521
53567,C484906653
53568,C1927608654
53569,C340990563
53570,C733647954
53571,C1485642020
53572,C1965928148
53573,C324389054
53574,C518559740
53575,C1549394148
53576,C1118942128
53577,C1978938241
53578,C727314917
53579,C530633684
53580,C1348948189
53581,C1697258007
53582,C678279746
53583,C398607018
53584,C2140779385
53585,C1543901598
53586,C929507172
53587,C1357877211
53588,C1275709475
53589,C1261725206
53590,C1275782554
53591,C801142660
53592,C1881882238
53593,C986015787
53594,C949711195
53595,C737740250
53596,C1896069887
53597,C203520403
53598,C1653028563
53599,C607949530
53600,C1134685526
53601,C1870252780
53602,C1082575219
53603,C1841493656
53604,C1650632341
53605,C370272639
53606,C1493513506
53607,C1983235748
53608,C1285917082
53609,C874144172
53610,C1396101367
53611,C1621505394
53612,C737369104
53613,C1859089570
53614,C325487676
53615,C174814262
53616,C1228317012
53617,C517745424
53618,C598926115
53619,C1975310576
53620,C1085276812
53621,C1613486497
53622,C551779551
53623,C539137683
53624,C963690488
53625,C1355181096
53626,C1655220235
53627,C1197076721
53628,C1133140568
53629,C718881985
53630,C1353514555
53631,C777877269
53632,C356122911
53633,C717190458
53634,C152517278
53635,C752912436
53636,C2122075616
53637,C808984940
53638,C947031725
53639,C1722646807
53640,C2021355817
53641,C288817116
53642,C1623201753
53643,C273642724
53644,C582033185
53645,C1154311603
53646,C1598629658
53647,C2106661273
53648,C688425953
53649,C2126373058
53650,C1773574928
53651,C1344114231
53652,C553032566
53653,C1461955163
53654,C2910150
53655,C623369002
53656,C1980139879
53657,C1059584393
53658,C569383688
53659,C266100493
53660,C1038375979
53661,C2032855876
53662,C87076945
53663,C813411743
53664,C174290178
53665,C319010261
53666,C2036984127
53667,C1762506703
53668,C279542011
53669,C2025913636
53670,C91538557
53671,C1155601011
53672,C938161286
53673,C349904285
53674,C1071028671
53675,C1224969790
53676,C1193121697
53677,C707403537
53678,C970933848
53679,C954098235
53680,C1890730800
53681,C1463735727
53682,C1459757869
53683,C1966956231
53684,C70264836
53685,C1611809682
53686,C1975772136
53687,C183801666
53688,C1354771223
53689,C1950258403
53690,C1335336192
53691,C487543603
53692,C205024836
53693,C1285194188
53694,C707423823
53695,C1533279160
53696,C1632648448
53697,C320666770
53698,C619682563
53699,C1672666149
53700,C1581037149
53701,C726713325
53702,C1941915094
53703,C2002808738
53704,C310144138
53705,C1412059746
53706,C1788302548
53707,C953056564
53708,C732071436
53709,C1600661435
53710,C690075960
53711,C1234250905
53712,C428691311
53713,C1128547743
53714,C244317828
53715,C552195470
53716,C2030416267
53717,C252499176
53718,C582410861
53719,C1801895306
53720,C112931567
53721,C308562531
53722,C2093692530
53723,C1896145729
53724,C941685927
53725,C2013975645
53726,C1885066892
53727,C1069873258
53728,C1578335459
53729,C538044467
53730,C121225245
53731,C749610836
53732,C1136107471
53733,C516743578
53734,C1103591913
53735,C5953253
53736,C57745300
53737,C144585985
53738,C1511388824
53739,C124215552
53740,C1863413960
53741,C1429933378
53742,C1579141271
53743,C1127742566
53744,C2095591931
53745,C1689975597
53746,C1405722418
53747,C949493827
53748,C942024563
53749,C204050958
53750,C1737856340
53751,C652689549
53752,C1738908210
53753,C87380099
53754,C220480254
53755,C1399048478
53756,C1655360824
53757,C1725645246
53758,C1410896526
53759,C653750309
53760,C1812440365
53761,C486870949
53762,C1997489532
53763,C345092591
53764,C236680196
53765,C1461222852
53766,C708523727
53767,C1507463914
53768,C454372129
53769,C1532566631
53770,C1949889511
53771,C488766810
53772,C734420034
53773,C2021595908
53774,C1296962409
53775,C410113323
53776,C600607386
53777,C734500772
53778,C2047483413
53779,C686042571
53780,C1245298851
53781,C1499222706
53782,C1733470050
53783,C1964947881
53784,C1651058449
53785,C2093165236
53786,C1375991036
53787,C1400298048
53788,C1003223721
53789,C1170594163
53790,C2015316293
53791,C1823992649
53792,C1791865524
53793,C1056115024
53794,C433340692
53795,C1103901442
53796,C1860395363
53797,C1339313208
53798,C576636176
53799,C1092813126
53800,C1362782214
53801,C1623277492
53802,C458433004
53803,C512507910
53804,C1535173097
53805,C2072462544
53806,C538604054
53807,C1302885280
53808,C288624208
53809,C571654583
53810,C725760427
53811,C30185134
53812,C600805449
53813,C1039973286
53814,C1855029018
53815,C992793469
53816,C842442370
53817,C263699953
53818,C47334062
53819,C1883615013
53820,C1664623412
53821,C1044173939
53822,C722543217
53823,C370205138
53824,C1512623830
53825,C1066407010
53826,C1222465659
53827,C1950776921
53828,C2141994208
53829,C318595727
53830,C337371515
53831,C170053371
53832,C1347502977
53833,C1882512085
53834,C1593015411
53835,C1028574489
53836,C1578962632
53837,C217255342
53838,C2069009230
53839,C1194350793
53840,C320829990
53841,C509250177
53842,C1817329061
53843,C2000302511
53844,C1922837758
53845,C1165084432
53846,C862067689
53847,C928199056
53848,C806584414
53849,C1496873428
53850,C206007851
53851,C609653078
53852,C620712943
53853,C1922860062
53854,C467277470
53855,C1583058588
53856,C935560343
53857,C1786571571
53858,C1423993131
53859,C2129751179
53860,C722456879
53861,C1095196303
53862,C507170338
53863,C1689764243
53864,C1669936022
53865,C366464627
53866,C37068785
53867,C3778155
53868,C1929097404
53869,C1600323418
53870,C1346299190
53871,C847660354
53872,C967653231
53873,C76139730
53874,C256403383
53875,C1857492892
53876,C565245093
53877,C1867415007
53878,C136107964
53879,C1158901865
53880,C644179948
53881,C1831782109
53882,C1948558238
53883,C588061240
53884,C2081201367
53885,C665469988
53886,C762454942
53887,C599246467
53888,C952408772
53889,C1230972657
53890,C1308781334
53891,C1038460889
53892,C1777012086
53893,C815650906
53894,C1032678407
53895,C1191194983
53896,C1260039669
53897,C1675647060
53898,C1883721711
53899,C1768160717
53900,C781551264
53901,C1338101879
53902,C495559922
53903,C8184905
53904,C2091668915
53905,C1702357112
53906,C719821671
53907,C1338470420
53908,C511142868
53909,C1574412110
53910,C317583952
53911,C1258824103
53912,C142801822
53913,C119967220
53914,C759593981
53915,C2110311746
53916,C120524405
53917,C810756973
53918,C2081453504
53919,C451464276
53920,C1215550051
53921,C509256010
53922,C2091110549
53923,C359717784
53924,C2105621677
53925,C2060380184
53926,C1033905669
53927,C2135155430
53928,C2081160415
53929,C1250112352
53930,C305155344
53931,C1374002153
53932,C925015004
53933,C1182027411
53934,C1550342001
53935,C1668323738
53936,C255072233
53937,C433181886
53938,C1818652245
53939,C828941792
53940,C100079527
53941,C2016729324
53942,C374134151
53943,C89074222
53944,C1405429172
53945,C1100374953
53946,C1313369755
53947,C940808447
53948,C933016417
53949,C643175298
53950,C1581722888
53951,C2081551992
53952,C1500174182
53953,C1511785794
53954,C789297180
53955,C1600486220
53956,C2139532796
53957,C1864492174
53958,C1693181403
53959,C673368643
53960,C899080219
53961,C1565674952
53962,C1242861033
53963,C1757069988
53964,C402040711
53965,C1694624663
53966,C782358990
53967,C1560782408
53968,C1707051493
53969,C327070235
53970,C1505212148
53971,C1488931836
53972,C825162879
53973,C969070922
