FromAccount,ToAccount,Amount,IsFraud,IsCycleFraud
25156,73571,334588.04,0,0
25157,73572,71620.6,0,0
25158,73573,931762.26,0,0
25159,73574,303913.03,0,0
25160,73575,110262.75,0,0
25161,73576,218873.98,0,0
25162,73577,8607089.62,1,0
25163,73578,464288.79,0,0
25164,73579,905905.94,0,0
25165,73580,2205251.82,0,0
25166,73581,789289.16,0,0
25167,73582,951570.25,0,0
25168,66513,10000000.0,0,0
25169,73583,420437.83,0,0
25170,73584,510725.11,0,0
25171,73585,363716.38,0,0
25172,66105,37288.17,0,0
25173,73586,254975.46,0,0
25174,73587,316668.05,0,0
25175,62755,84532.5,0,0
25176,73588,266326.26,0,0
25177,73589,186293.26,0,0
25178,73590,979551.32,0,0
25179,73591,875601.08,0,0
25180,73592,264199.62,0,0
25181,73593,1068063.14,0,0
25182,73594,411628.03,0,0
25183,73595,470297.03,0,0
25184,73596,470663.36,0,0
25185,73597,458204.98,0,0
25186,73598,2301202.69,0,0
25187,73599,871851.59,0,0
25188,73600,226753.6,0,0
25189,73601,412328.43,0,0
25190,73602,615756.15,0,0
25191,63157,1362330.8,0,0
25192,73603,300554.65,0,0
25193,73604,68426.41,0,0
25194,73605,333268.19,0,0
25195,73606,510936.96,0,0
25196,73607,845325.22,0,0
25197,73608,364150.71,0,0
25198,73609,611573.48,0,0
25199,73610,1107573.55,0,0
25200,58420,44445.29,0,0
25201,73611,438626.43,0,0
25202,73612,430584.83,0,0
25203,73613,11401.49,0,0
25204,73614,610471.85,0,0
25205,73615,2674285.69,0,0
25206,73616,736872.88,0,0
25207,73617,717293.14,0,0
25208,73618,70599.46,0,0
25209,73619,695084.05,0,0
25210,73620,716186.06,0,0
25211,73621,621687.53,0,0
25212,50829,348404.27,0,0
25213,73622,716681.48,0,0
25214,73623,432472.25,0,0
25215,73624,648123.76,0,0
25216,73625,93061.48,0,0
25217,73626,265812.07,0,0
25218,73627,451193.86,0,0
25219,55595,33369.64,0,0
25220,73628,419989.81,0,0
25221,73629,2090758.2,0,0
25222,73630,542020.93,0,0
25223,73631,614035.27,0,0
25224,73632,341852.4,0,0
25225,73633,490787.16,0,0
25226,73634,301260.02,0,0
25227,73635,739085.46,0,0
25228,73636,1338841.9,0,0
25229,73637,616136.53,0,0
25230,73638,1172502.45,0,0
25231,73639,109584.65,0,0
25232,73640,1090000.73,0,0
25233,73641,186939.09,0,0
25234,73642,273038.76,0,0
25235,73643,474894.85,0,0
25236,73644,143736.12,0,0
25237,51280,860683.99,0,0
25238,73645,101061.39,0,0
25239,73646,537566.0,0,0
25240,73647,446551.51,0,0
25241,73648,49187.0,0,0
25242,73649,1162707.15,0,0
25243,73650,109959.21,0,0
25244,73651,433604.79,0,0
25245,73652,864549.95,0,0
25246,73653,498175.53,0,0
25247,60996,1046297.73,0,0
25248,73654,1041977.29,0,0
25249,73655,318361.31,0,0
25250,73656,391937.99,0,0
25251,73657,319342.01,0,0
25252,73658,369538.55,0,0
25253,73659,319678.13,0,0
25254,73660,381421.58,0,0
25255,73661,3853926.52,0,0
25256,73662,24896.55,0,0
25257,73663,1068489.7,0,0
25258,73664,678794.69,0,0
25259,73665,696760.29,0,0
25260,57346,849362.24,0,0
25261,73666,722261.61,0,0
25262,73667,1087053.55,0,0
25263,73668,3101177.98,0,0
25264,73669,713032.97,0,0
25265,73670,626845.92,0,0
25266,52959,725120.95,0,0
25267,73671,49905.95,0,0
25268,73672,1448760.12,0,0
25269,73673,405346.72,0,0
25270,73674,129526.07,0,0
25271,73675,59864.99,0,0
25272,73676,3017364.62,0,0
25273,73677,1431634.93,1,0
25274,73678,62116.79,0,0
25275,50883,80003.36,0,0
25276,73679,150326.27,0,0
25277,73680,330566.9,0,0
25278,73681,769992.38,0,0
25279,73682,816027.33,0,0
25280,73683,344820.46,0,0
25281,73684,214776.88,0,0
25282,73685,3451768.11,0,0
25283,73686,450009.43,0,0
25284,73687,803233.97,0,0
25285,73688,376335.19,0,0
25286,73689,620406.69,0,0
25287,73690,445624.43,0,0
25288,73691,1554962.02,0,0
25289,52725,2024322.26,0,0
25290,73692,482629.76,0,0
25291,53646,297861.46,0,0
25292,73693,186746.13,0,0
25293,73694,523384.78,0,0
25294,73695,455165.68,0,0
25295,62190,295901.65,0,0
25296,73696,478812.39,0,0
25297,73697,1048288.35,0,0
25298,71303,1057726.93,0,0
25299,73698,3529.01,0,0
25300,73699,356686.81,0,0
25301,73700,184519.61,0,0
25302,73701,938874.76,0,0
25303,69504,2729470.88,0,0
25304,73702,1712015.13,0,0
25305,73703,275118.41,0,0
25306,73704,196500.81,0,0
25307,73705,2925322.84,0,0
25308,73706,196196.74,0,0
25309,73707,1598590.0,0,0
25310,73708,454330.13,0,0
25311,73709,182008.53,0,0
25312,73710,394337.96,0,0
25313,73711,656096.79,0,0
25314,73712,1259207.39,0,0
25315,73713,1999697.4,0,0
25316,73714,708129.94,0,0
25317,73715,440151.54,0,0
25318,73716,532924.39,0,0
25319,73717,310885.66,0,0
25320,54925,1403613.77,0,0
25321,73718,378831.36,0,0
25322,59868,1431036.4,0,0
25323,73719,116143.51,0,0
25324,73720,1153614.76,0,0
25325,73721,238963.58,0,0
25326,73722,136510.54,0,0
25327,73723,2384752.06,0,0
25328,73724,241283.22,0,0
25329,73725,116766.6,0,0
25330,73726,1023593.78,0,0
25331,73727,46841.56,0,0
25332,69961,1601744.32,0,0
25333,73728,203363.3,0,0
25334,73729,94893.43,0,0
25335,73730,1118163.53,0,0
25336,73731,4006378.97,0,0
25337,73732,143982.96,0,0
25338,73733,790674.27,0,0
25339,73734,780701.38,0,0
25340,73735,1380852.38,0,0
25341,73736,534063.6,0,0
25342,56622,1933920.8,1,0
25343,73737,587680.2,0,0
25344,73738,81667.95,0,0
25345,73739,243593.79,0,0
25346,73740,132168.32,0,0
25347,73741,155503.88,0,0
25348,73742,636559.19,0,0
25349,73743,785904.25,0,0
25350,73744,1206081.89,0,0
25351,73745,478736.9,0,0
25352,73746,425623.64,0,0
25353,73747,12369.97,0,0
25354,61503,84002.73,0,0
25355,73748,354934.21,0,0
25356,66034,2769467.5,0,0
25357,73749,161197.36,0,0
25358,73750,155878.43,0,0
25359,73751,804598.2,0,0
25360,53479,95141.6,0,0
25361,73752,449851.99,0,0
25362,50987,2797401.21,0,0
25363,73753,1571005.84,0,0
25364,73754,1422083.95,0,0
25365,73755,164060.51,0,0
25366,73756,909515.25,0,0
25367,70434,1293004.85,0,0
25368,73757,1222420.52,0,0
25369,73758,116340.61,0,0
25370,73759,9029681.55,0,0
25371,73760,1656749.22,0,0
25372,73761,262696.95,0,0
25373,73762,1155730.5,0,0
25374,73763,47775.52,0,0
25375,73764,223604.83,0,0
25376,73765,112007.17,0,0
25377,73766,1622697.46,0,0
25378,73767,528133.04,0,0
25379,73768,22290.34,0,0
25380,73769,74319.2,0,0
25381,73770,306738.71,0,0
25382,73771,5847534.12,0,0
25383,73772,800133.2,0,0
25384,73773,187706.19,0,0
25385,73774,529434.03,0,0
25386,73775,447481.51,0,0
25387,73776,800747.6,0,0
25388,73777,518535.66,0,0
25389,73778,1940237.6,0,0
25390,73779,2010614.91,0,0
25391,73780,192055.07,0,0
25392,73781,487281.51,0,0
25393,73782,779771.91,0,0
25394,73783,3232104.2,0,0
25395,73784,705990.64,0,0
25396,73785,208573.12,0,0
25397,73786,2895794.08,0,0
25398,73787,518115.42,0,0
25399,73788,691359.87,0,0
25400,73789,410797.63,0,0
25401,56548,143825.94,0,0
25402,73790,2920612.16,0,0
25403,73791,782958.09,0,0
25404,73792,434032.12,0,0
25405,73793,1629125.28,0,0
25406,64078,283113.01,0,0
25407,73794,5969246.15,0,0
25408,73795,157508.69,0,0
25409,73796,171560.74,0,0
25410,67584,1043639.39,0,0
25411,73797,883246.48,0,0
25412,60985,702358.08,0,0
25413,73798,115620.78,0,0
25414,73799,264978.84,0,0
25415,73800,562410.21,0,0
25416,73801,161773.46,0,0
25417,73802,189656.77,0,0
25418,73803,74008.2,0,0
25419,73804,1259352.23,0,0
25420,73805,3237851.19,0,0
25421,73806,251745.5,0,0
25422,73807,552259.89,0,0
25423,73808,472210.97,0,0
25424,73809,195324.31,0,0
25425,73810,1907915.79,0,0
25426,73811,2038945.71,0,0
25427,73812,39261.43,0,0
25428,73813,186200.27,0,0
25429,73814,915113.3,0,0
25430,73815,23679.68,0,0
25431,73816,324549.12,0,0
25432,73817,164901.59,0,0
25433,73818,172227.75,0,0
25434,61509,126100.44,0,0
25435,73819,210175.53,0,0
25436,73820,225114.34,0,0
25437,73821,248729.15,0,0
25438,73822,283392.19,0,0
25439,73823,318471.6,0,0
25440,73824,3522778.11,0,0
25441,73825,163769.68,0,0
25442,73826,423163.01,0,0
25443,73827,815263.98,0,0
25444,73828,169071.29,0,0
25445,66157,897970.51,0,0
25446,73829,978115.19,0,0
25447,73830,198177.6,0,0
25448,73831,7395.58,0,0
25449,73832,142642.43,0,0
25450,73833,1151320.89,0,0
25451,71984,15420.89,0,0
25452,73834,534073.44,0,0
25453,73835,386248.64,0,0
25454,72922,316125.96,0,0
25455,59936,1636435.08,0,0
25456,73836,2295307.0,0,0
25457,73837,52093.54,0,0
25458,53286,2207063.8,0,0
25459,73838,361448.75,0,0
25460,73839,99817.99,0,0
25461,65245,456725.02,0,0
25462,73840,1897949.74,0,0
25463,73841,958034.89,0,0
25464,73842,1921240.85,0,0
25465,73843,129403.93,0,0
25466,73844,851680.93,0,0
25467,73845,89447.43,0,0
25468,73846,677307.16,0,0
25469,73847,681554.75,0,0
25470,73848,1009824.86,0,0
25471,73849,663122.49,0,0
25472,73850,64381.03,0,0
25473,73851,289900.17,0,0
25474,60377,659885.2,0,0
25475,73852,117868.23,0,0
25476,73853,1622034.82,0,0
25477,73854,335094.53,1,0
25478,73855,6779366.01,0,0
25479,57256,471233.71,0,0
25480,73856,475681.95,0,0
25481,73857,419342.31,0,0
25482,73858,713866.15,0,0
25483,73859,3091857.58,0,0
25484,73860,5204964.44,0,0
25485,73861,1102993.44,0,0
25486,62665,356359.68,0,0
25487,73862,64892.15,0,0
25488,73863,2257823.72,0,0
25489,73864,460393.38,0,0
25490,73865,26408.17,0,0
25491,73866,204361.82,0,0
25492,51475,1540554.75,0,0
25493,73867,1442393.65,0,0
25494,73868,1015199.01,0,0
25495,73869,62436.02,0,0
25496,73870,581072.47,0,0
25497,73871,462329.39,0,0
25498,73872,834437.22,0,0
25499,52314,566197.11,0,0
25500,73873,588731.95,0,0
25501,73874,1279375.08,0,0
25502,73875,70790.55,0,0
25503,73876,688806.13,0,0
25504,73877,643327.06,0,0
25505,73878,486031.66,0,0
25506,67450,2390753.19,0,0
25507,73879,535113.36,0,0
25508,51088,4725142.28,0,0
25509,61352,490231.66,0,0
25510,68539,1118585.85,0,0
25511,62621,557995.0,0,0
25512,73880,131901.31,0,0
25513,73881,526089.05,0,0
25514,73882,1177676.08,0,0
25515,73883,3621347.18,0,0
25516,73429,88403.18,0,0
25517,73884,430127.06,0,0
25518,67243,439246.8,0,0
25519,73885,246015.2,0,0
25520,73886,252234.34,0,0
25521,73887,249992.64,0,0
25522,73888,1567522.26,0,0
25523,73889,110173.11,0,0
25524,73890,58521.53,1,0
25525,50186,489387.45,0,0
25526,73891,109406.96,0,0
25527,73892,39712.03,0,0
25528,73893,1139352.28,0,0
25529,73894,416628.92,0,0
25530,73895,227869.45,0,0
25531,73896,104629.21,0,0
25532,73897,1620301.41,0,0
25533,55467,4669106.64,0,0
25534,73898,22588.93,0,0
25535,73899,641567.58,0,0
25536,73900,750949.34,0,0
25537,73901,116979.32,0,0
25538,58859,563419.2,0,0
25539,73902,125795.8,0,0
25540,73903,729058.24,0,0
25541,73904,159802.01,0,0
25542,73905,561216.59,0,0
25543,73906,315851.62,0,0
25544,73907,427198.34,0,0
25545,73908,942218.06,0,0
25546,73909,1127381.55,0,0
25547,65074,83041.83,0,0
25548,73910,174079.51,0,0
25549,71350,624707.16,0,0
25550,73911,1646371.81,0,0
25551,73912,1145059.94,0,0
25552,73913,231894.75,0,0
25553,73914,3524079.3,0,0
25554,73915,544778.36,0,0
25555,73916,645101.59,0,0
25556,73917,1226695.33,0,0
25557,73918,1234913.03,0,0
25558,73919,477009.19,0,0
25559,73920,1359177.6,0,0
25560,62471,244810.92,0,0
25561,73921,2193797.5,0,0
25562,73922,3967680.44,0,0
25563,73923,177377.86,0,0
25564,73924,6696749.47,0,0
25565,73925,682861.08,0,0
25566,73926,311604.82,0,0
25567,73927,110743.73,0,0
25568,73928,25756.43,0,0
25569,68254,987626.23,0,0
25570,73929,2149513.06,0,0
25571,73930,127120.88,1,0
25572,73931,100393.46,0,0
25573,73932,15483.42,0,0
25574,73933,462078.71,0,0
25575,73934,115284.44,0,0
25576,73935,99126.05,0,0
25577,73936,353381.51,0,0
25578,73937,33924.59,0,0
25579,73938,131514.42,0,0
25580,73939,132231.12,0,0
25581,73940,237530.22,0,0
25582,53591,445570.0,0,0
25583,73941,4758451.18,0,0
25584,73942,215011.87,0,0
25585,73943,643252.48,0,0
25586,73944,259746.51,0,0
25587,73945,947713.63,0,0
25588,73946,621548.31,0,0
25589,73947,204920.83,0,0
25590,73948,54232.23,0,0
25591,73949,8692958.8,0,0
25592,73950,497817.9,0,0
25593,73951,543124.4,0,0
25594,73952,844116.68,0,0
25595,73953,1781477.1,0,0
25596,73954,268005.68,0,0
25597,59098,606314.32,0,0
25598,73955,364641.88,0,0
25599,73956,2935581.99,0,0
25600,73957,128233.31,0,0
25601,73958,622391.04,0,0
25602,73959,1045047.22,0,0
25603,73960,102561.27,0,0
25604,73961,1156723.27,0,0
25605,73962,316929.56,0,0
25606,73963,3457169.26,1,0
25607,73964,589417.34,0,0
25608,73965,427864.19,0,0
25609,73966,10000000.0,0,0
25610,73967,228118.56,0,0
25611,73968,26140.52,0,0
25612,73969,766515.36,0,0
25613,73970,1743828.55,0,0
25614,73971,323698.15,0,0
25615,73972,5890619.32,0,0
25616,73973,176051.18,0,0
25617,73974,227691.52,0,0
25618,73975,34143.55,0,0
25619,71258,55920.2,0,0
25620,73976,76198.28,0,0
25621,73977,629769.33,0,0
25622,73978,635602.32,0,0
25623,73979,1252544.03,0,0
25624,73980,262500.01,0,0
25625,73981,499324.21,0,0
25626,73982,568633.23,0,0
25627,73668,387417.54,0,0
25628,73983,715808.99,0,0
25629,73984,964016.22,0,0
25630,73985,51825.2,0,0
25631,73986,479483.17,0,0
25632,73987,1500444.0,0,0
25633,73988,662657.63,0,0
25634,73989,375855.48,0,0
25635,73990,162014.68,0,0
25636,73991,398500.57,0,0
25637,73992,1391765.49,0,0
25638,73993,623311.85,0,0
25639,73994,1175792.78,0,0
25640,73995,1363971.12,0,0
25641,73996,3369748.37,0,0
25642,73997,193099.24,0,0
25643,73998,882148.64,0,0
25644,73999,157849.49,0,0
25645,74000,3198763.34,0,0
25646,74001,1348604.85,0,0
25647,74002,416930.14,0,0
25648,74003,88544.54,0,0
25649,55993,5063.85,0,0
25650,55068,728189.64,0,0
25651,63510,1184541.92,0,0
25652,74004,563481.24,0,0
25653,74005,522319.88,0,0
25654,74006,72226.38,0,0
25655,74007,961244.36,0,0
25656,74008,119218.77,0,0
25657,74009,276807.15,0,0
25658,74010,306917.97,0,0
25659,74011,1464149.76,0,0
25660,74012,1324654.35,0,0
25661,70897,12653781.97,0,0
25662,74013,1057717.2,0,0
25663,74014,91975.29,0,0
25664,74015,1927585.58,0,0
25665,74016,367760.08,0,0
25666,74017,153049.75,0,0
25667,74018,2978634.42,0,0
25668,74019,187643.46,0,0
25669,74020,38078.12,0,0
25670,74021,1008125.65,0,0
25671,74022,247694.01,0,0
25672,74023,610491.35,0,0
25673,72062,638429.57,0,0
25674,74024,149023.25,0,0
25675,74025,156653.21,0,0
25676,74026,637054.75,0,0
25677,74027,1044537.21,0,0
25678,74028,861656.83,0,0
25679,74029,2689.52,0,0
25680,74030,390808.92,0,0
25681,74031,226024.28,0,0
25682,74032,90313.53,0,0
25683,74033,732998.65,0,0
25684,74034,189749.38,0,0
25685,74035,515812.93,0,0
25686,74036,501158.02,0,0
25687,74037,141658.05,0,0
25688,74038,633959.37,0,0
25689,74039,411089.59,0,0
25690,63002,19056.66,0,0
25691,74040,524907.72,0,0
25692,74041,201049.62,0,0
25693,74042,967623.48,0,0
25694,51845,200483.99,0,0
25695,74043,17906931.76,0,0
25696,74044,219583.36,0,0
25697,74045,492236.81,0,0
25698,74046,750072.76,0,0
25699,74047,269692.53,1,0
25700,74048,457775.5,0,0
25701,56853,465420.31,0,0
25702,74049,53024.51,0,0
25703,55664,673270.6,0,0
25704,74050,51939.73,0,0
25705,74051,294335.98,0,0
25706,74052,806584.09,0,0
25707,74053,169128.57,0,0
25708,74054,566558.1,0,0
25709,74055,515463.0,0,0
25710,62256,237516.18,0,0
25711,74056,376419.97,0,0
25712,74057,9189906.51,0,0
25713,74058,81097.71,0,0
25714,74059,505490.0,0,0
25715,74060,1098281.15,0,0
25716,74061,14068577.37,0,0
25717,74062,163801.52,0,0
25718,73478,1673983.06,0,0
25719,74063,16069.87,0,0
25720,74064,1623813.09,0,0
25721,74065,865337.67,0,0
25722,74066,3312259.31,0,0
25723,74067,722621.15,0,0
25724,74068,2183387.18,0,0
25725,69036,3090885.45,0,0
25726,72501,1236552.31,0,0
25727,59035,151614.17,0,0
25728,74069,1127968.23,0,0
25729,74070,271498.68,0,0
25730,74071,333713.68,0,0
25731,74072,2409841.07,0,0
25732,74073,500642.28,0,0
25733,74074,5294.49,0,0
25734,74075,1703900.42,0,0
25735,74076,1405801.91,0,0
25736,74077,121697.26,0,0
25737,74078,1037406.67,0,0
25738,74079,64116.55,0,0
25739,74080,187805.64,0,0
25740,74081,1079807.27,0,0
25741,74082,65069.83,0,0
25742,74083,251733.25,0,0
25743,74084,25599.25,0,0
25744,74085,193284.42,0,0
25745,74086,193957.38,0,0
25746,74087,1610208.94,0,0
25747,74088,51930.21,0,0
25748,74089,504179.99,0,0
25749,74090,281391.07,0,0
25750,74091,309615.85,0,0
25751,74092,239158.08,0,0
25752,74093,739164.36,0,0
25753,74094,51146.74,0,0
25754,74095,164999.9,0,0
25755,74096,186098.09,0,0
25756,74097,1150043.06,0,0
25757,74098,4337124.11,0,0
25758,74099,199661.3,0,0
25759,74100,2497257.2,0,0
25760,74101,2895240.7,0,0
25761,74102,392944.9,0,0
25762,74103,703389.18,0,0
25763,74104,214286.83,0,0
25764,74105,203016.26,0,0
25765,74106,381757.85,0,0
25766,74107,278206.22,0,0
25767,74108,138498.54,0,0
25768,74109,1886459.86,0,0
25769,74110,385956.52,0,0
25770,74111,446489.64,0,0
25771,74112,3362044.06,0,0
25772,74113,156689.96,0,0
25773,74114,276263.4,0,0
25774,74115,601576.28,0,0
25775,74116,996583.53,0,0
25776,74117,396219.15,0,0
25777,74118,2163.59,0,0
25778,74119,288037.39,0,0
25779,74120,637460.39,0,0
25780,74121,184609.62,0,0
25781,74122,742960.24,0,0
25782,74123,85743.31,0,0
25783,74124,209005.69,0,0
25784,74125,117993.52,0,0
25785,74126,483046.78,0,0
25786,74127,507613.0,0,0
25787,74128,397645.27,0,0
25788,74129,42270.09,0,0
25789,74130,566696.53,0,0
25790,74131,255614.29,0,0
25791,74132,502440.46,0,0
25792,74133,718443.55,0,0
25793,74134,421149.79,0,0
25794,64697,1222365.71,0,0
25795,74135,296980.52,0,0
25796,74136,1038424.08,0,0
25797,74137,60408.02,0,0
25798,74138,269811.6,0,0
25799,74139,1655137.08,0,0
25800,74140,285092.99,0,0
25801,74141,685989.47,0,0
25802,70093,1942436.72,0,0
25803,74142,359512.35,0,0
25804,74143,323716.74,0,0
25805,74144,180611.92,0,0
25806,74145,153947.9,0,0
25807,74146,204260.1,0,0
25808,74147,421881.2,0,0
25809,74148,1162871.8,0,0
25810,74149,1637637.2,0,0
25811,74150,345592.82,0,0
25812,74151,25541.28,0,0
25813,74152,69976.49,0,0
25814,74153,23575.08,0,0
25815,74154,357531.83,0,0
25816,74155,1957471.77,0,0
25817,74156,202667.54,0,0
25818,74157,96230.95,0,0
25819,74158,821430.14,0,0
25820,74159,157940.49,0,0
25821,74160,1196384.15,0,0
25822,74161,927587.06,0,0
25823,56755,109232.8,0,0
25824,74162,930990.95,0,0
25825,74163,824395.99,0,0
25826,74164,751193.1,0,0
25827,74165,11942.36,0,0
25828,74166,574922.12,0,0
25829,66794,702415.64,0,0
25830,74167,333894.2,0,0
25831,73533,1106357.4,0,0
25832,74168,1015333.34,0,0
25833,74169,1038295.82,0,0
25834,74170,341526.96,0,0
25835,74171,265121.53,0,0
25836,74172,484431.26,0,0
25837,74173,2940903.03,0,0
25838,74174,188943.37,0,0
25839,74175,12231.22,0,0
25840,74176,362283.02,0,0
25841,74177,339198.63,0,0
25842,74178,380336.4,0,0
25843,72894,264094.35,0,0
25844,74179,311098.27,0,0
25845,74180,7670038.08,1,0
25846,59133,1235751.99,0,0
25847,74181,867748.93,0,0
25848,68479,834121.0,0,0
25849,74182,579876.4,0,0
25850,53477,148100.61,0,0
25851,74183,57792.71,0,0
25852,74184,134076.9,0,0
25853,74185,170906.26,0,0
25854,74186,655393.13,0,0
25855,74187,589678.87,0,0
25856,74188,583380.07,0,0
25857,54494,1994104.45,0,0
25858,74189,435713.91,0,0
25859,74190,550287.33,0,0
25860,74191,106092.95,0,0
25861,74192,1019831.31,0,0
25862,74193,677929.77,0,0
25863,74194,64962.21,0,0
25864,74195,637929.43,0,0
25865,74196,165387.86,0,0
25866,74197,1332973.6,0,0
25867,74198,1234420.35,0,0
25868,74199,1211457.56,0,0
25869,74200,489801.31,0,0
25870,74201,497696.82,0,0
25871,74202,194295.85,0,0
25872,74203,224353.94,0,0
25873,74204,236664.07,0,0
25874,74205,609049.12,0,0
25875,74206,325034.79,0,0
25876,74207,114081.09,0,0
25877,74208,218897.4,0,0
25878,74209,835040.59,0,0
25879,74210,10000000.0,0,0
25880,74211,431414.61,0,0
25881,74212,125220.69,0,0
25882,74213,213979.02,0,0
25883,74214,8100742.11,0,0
25884,74215,363135.17,0,0
25885,74216,586631.66,0,0
25886,74217,485430.85,0,0
25887,74218,1124057.93,0,0
25888,74219,154490.7,0,0
25889,74220,112936.73,0,0
25890,74221,10000000.0,0,0
25891,74222,287959.66,0,0
25892,74223,1321043.31,0,0
25893,74224,595926.23,0,0
25894,74225,306204.67,0,0
25895,74226,957827.69,0,0
25896,74227,2318049.28,0,0
25897,74228,125130.61,0,0
25898,59514,25974.16,0,0
25899,74229,398669.33,0,0
25900,74230,181291.79,0,0
25901,74231,164258.73,0,0
25902,74232,591992.02,0,0
25903,74233,1388343.88,0,0
25904,74234,22171.46,0,0
25905,74235,219166.01,0,0
25906,52669,217807.37,0,0
25907,74236,928066.31,0,0
25908,74237,1100690.86,0,0
25909,74238,408815.84,0,0
25910,74239,947627.12,0,0
25911,68893,683063.37,0,0
25912,74240,41528.62,0,0
25913,74241,1860960.37,0,0
25914,74242,30199.5,0,0
25915,74243,1838949.04,0,0
25916,63747,1492182.43,0,0
25917,74244,47621.17,0,0
25918,74245,288438.66,0,0
25919,50111,417537.14,0,0
25920,74246,1387605.62,0,0
25921,74247,21335.87,0,0
25922,74248,528137.46,0,0
25923,74249,268302.28,0,0
25924,74250,192215.33,0,0
25925,61845,201825.26,0,0
25926,74251,333598.53,0,0
25927,74252,796660.31,0,0
25928,74253,140627.51,0,0
25929,74254,148626.66,0,0
25930,74255,845561.21,0,0
25931,74256,135293.87,0,0
25932,74257,271972.04,0,0
25933,74258,228676.01,0,0
25934,74259,481657.41,0,0
25935,74260,498408.15,0,0
25936,74261,78551.6,0,0
25937,74262,1010920.21,0,0
25938,74263,192756.94,0,0
25939,74264,234854.76,0,0
25940,74265,563217.64,0,0
25941,74266,87298.38,0,0
25942,74267,4739799.41,0,0
25943,74268,240320.66,0,0
25944,74269,250575.27,0,0
25945,74270,804410.62,0,0
25946,74271,344889.82,0,0
25947,74272,443463.91,0,0
25948,74273,558405.16,0,0
25949,74274,166187.73,0,0
25950,74275,479498.63,0,0
25951,74276,59313.71,0,0
25952,74277,382199.42,0,0
25953,74278,947073.33,0,0
25954,74279,271567.46,0,0
25955,74280,1027770.34,0,0
25956,74281,58621.57,0,0
25957,74282,738081.64,0,0
25958,74283,339437.13,0,0
25959,74284,609157.75,0,0
25960,74285,31242.63,0,0
25961,74286,479571.7,0,0
25962,74287,845656.33,0,0
25963,74288,384815.69,0,0
25964,74289,545867.87,0,0
25965,74290,960310.85,0,0
25966,74291,28577.02,0,0
25967,74292,179914.62,0,0
25968,74293,345196.47,0,0
25969,74294,455501.25,0,0
25970,74295,327667.9,0,0
25971,74296,150126.98,0,0
25972,74297,161778.94,0,0
25973,74298,390106.35,0,0
25974,74299,1459789.36,0,0
25975,74300,2067974.76,0,0
25976,74301,830849.82,0,0
25977,74302,2677338.18,0,0
25978,74303,872199.82,1,0
25979,74304,115261.85,0,0
25980,74305,4293168.75,0,0
25981,74306,599854.61,0,0
25982,74307,97054.88,0,0
25983,74308,203281.95,0,0
25984,74309,566598.75,0,0
25985,74310,185547.74,0,0
25986,52740,1045803.91,0,0
25987,74311,61990.85,0,0
25988,74312,60675.26,0,0
25989,74313,1365424.91,0,0
25990,74314,771967.4,0,0
25991,69310,4399530.43,0,0
25992,74315,422050.87,0,0
25993,74316,78188.81,0,0
25994,74317,258479.7,0,0
25995,74318,175794.66,0,0
25996,74319,1316767.59,0,0
25997,74320,66857.54,0,0
25998,74321,632033.35,0,0
25999,74322,70553.73,0,0
26000,74323,2123508.56,0,0
26001,74324,278378.08,0,0
26002,74325,701223.92,0,0
26003,52841,986527.2,0,0
26004,74326,71879.03,0,0
26005,74327,367502.07,0,0
26006,74328,449542.48,0,0
26007,57663,187679.09,0,0
26008,74329,510957.3,0,0
26009,74330,202124.77,0,0
26010,68877,3841303.57,0,0
26011,74331,16916.19,0,0
26012,51283,4244294.79,0,0
26013,74332,2038428.33,0,0
26014,74333,781262.69,0,0
26015,74334,166135.74,0,0
26016,74335,107113.43,0,0
26017,74336,410464.03,0,0
26018,74337,136574.52,0,0
26019,74338,465276.27,0,0
26020,74339,214247.9,0,0
26021,58506,2047122.53,0,0
26022,74340,1242722.76,0,0
26023,74341,317652.19,0,0
26024,74342,496433.87,0,0
26025,74343,748577.59,0,0
26026,74344,1121009.29,0,0
26027,74345,279771.75,0,0
26028,74346,515513.9,0,0
26029,74347,6538949.06,0,0
26030,74348,31223.5,0,0
26031,74349,4030139.91,0,0
26032,74350,540049.92,0,0
26033,74351,639562.07,0,0
26034,74352,507637.26,0,0
26035,73499,654259.48,0,0
26036,74353,767297.06,0,0
26037,74354,193031.82,0,0
26038,74355,21742.5,0,0
26039,74356,787804.26,0,0
26040,74357,248267.51,0,0
26041,55215,353324.21,0,0
26042,74358,874765.31,0,0
26043,70975,1105828.62,0,0
26044,74359,971743.84,0,0
26045,74360,228732.11,0,0
26046,74361,389194.94,0,0
26047,74362,180968.0,0,0
26048,74363,918864.83,0,0
26049,69576,88420.92,0,0
26050,74364,4294676.05,1,0
26051,69152,7045601.2,0,0
26052,74365,382837.16,0,0
26053,74366,556774.58,0,0
26054,69478,46130.77,0,0
26055,74367,29940.19,0,0
26056,74368,397448.69,0,0
26057,65405,2114290.61,0,0
26058,74369,45927.38,0,0
26059,74370,581862.43,0,0
26060,74371,554549.78,0,0
26061,74372,476750.41,0,0
26062,62479,265045.13,0,0
26063,74373,259586.24,0,0
26064,74374,529369.45,0,0
26065,74375,1014964.59,0,0
26066,74376,291170.62,0,0
26067,55718,83194.27,0,0
26068,74377,2175822.16,0,0
26069,74378,1772688.29,0,0
26070,74379,783167.48,0,0
26071,74380,2580261.55,0,0
